Car Name,Brand,Price,Mileage,Dealer
2022 Audi RS 7,audi,Call for Price,"11,584 miles",Patton Motors/ Florida
2022 Audi RS 6 Avant,audi,"$109,000","43,571 miles",Exotics Hunter/ FL
2017 Audi R8,audi,"$152,000","21,421 miles",Exotics Hunter/ FL
2023 Audi R8 V10 Performance,audi,"$189,900","4,932 miles",Driving Emotions/ FL
2020 Audi R8,audi,"$214,900","2,184 miles",Driving Emotions/ FL
2014 Audi R8,audi,"$219,900","8,478 miles",Driving Emotions/ FL
2023 Audi RS e-tron GT,audi,"$115,000",700 miles,Private seller
2021 Audi R8 V10 Performance,audi,"$192,813","9,404 miles",ONE EXOTICS LLC/ FL
2014 Audi R8,audi,"$99,995","10,524 miles",European Exotic Center/ FL
2012 Audi R8,audi,"$189,995","18,292 miles",European Exotic Center/ FL
2025 Audi Q7,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,22 miles,Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,21 miles,Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q8,audi,Call for Price,6 miles,Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,"5,566 miles",Audi Wesley Chapel/ FL
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2026 Audi RS 6 Avant,audi,Call for Price,9 miles,Audi Wesley Chapel
2025 Audi Q5,audi,"$56,478",132 miles,Porsche Exchange
2025 Audi Q5,audi,Call for Price,22 miles,Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2026 Audi RS 7,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2026 Audi Q7,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2026 Audi Q7,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi SQ5,audi,Call for Price,14 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,5 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,5 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,18 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,8 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,5 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,12 miles,Audi Wesley Chapel/ FL
2025 Audi S8,audi,"$104,900","1,675 miles",Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,5 miles,Audi Wesley Chapel/ FL
2025 Audi Q8,audi,Call for Price,50 miles,Audi Wesley Chapel/ FL
2023 Audi Q3,audi,"$25,494","31,591 miles",Audi Wesley Chapel/ FL
2025 Audi Q8,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,18 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2026 Audi A3,audi,Call for Price,13 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,5 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q3,audi,"$40,094",9 miles,Porsche Exchange
2025 Audi Q7,audi,"$70,361",5 miles,Porsche Exchange
2025 Audi Q5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2026 Audi RS 6 Avant,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2026 Audi RS 6 Avant,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,23 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,12 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,31 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,7 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,25 miles,Audi Wesley Chapel/ FL
2023 Audi SQ5,audi,"$44,900","22,394 miles",Audi Wesley Chapel/ FL
2025 Audi S5,audi,Call for Price,29 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,85 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,"$33,991","7,855 miles",Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,15 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,12 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,16 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,7 miles,Audi Wesley Chapel/ FL
2026 Audi A3,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,25 miles,Audi Wesley Chapel/ FL
2017 Audi RS 7,audi,"$63,991","28,166 miles",Audi Wesley Chapel/ FL
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q5,audi,"$56,994",11 miles,Porsche Exchange
2025 Audi RS 3,audi,"$73,890",37 miles,Porsche Exchange
2017 Audi RS 7,audi,"$63,991","28,166 miles",Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,8 miles,Audi Wesley Chapel/ FL
2026 Audi RS 7,audi,Call for Price,7 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,"7,374 miles",Audi Wesley Chapel/ FL
2026 Audi A6,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,50 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,31 miles,Audi Wesley Chapel/ FL
2025 Audi A3,audi,"$31,900","5,951 miles",Audi Wesley Chapel/ FL
2025 Audi Q5,audi,"$50,491","1,159 miles",Audi Wesley Chapel/ FL
2023 Audi Q5,audi,"$30,991","25,980 miles",Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,25 miles,Audi Wesley Chapel/ FL
2022 Audi Q3,audi,"$22,997","30,360 miles",Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,16 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,5 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,646 miles,Audi Wesley Chapel/ FL
2025 Audi Q8,audi,Call for Price,32 miles,Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,15 miles,Audi Wesley Chapel/ FL
2025 Audi Q7,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,25 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2026 Audi S3,audi,Call for Price,16 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2026 Audi RS 6 Avant,audi,Call for Price,45 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,7 miles,Audi Wesley Chapel/ FL
2026 Audi S3,audi,Call for Price,15 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,24 miles,Audi Wesley Chapel/ FL
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q5,audi,Call for Price,11 miles,Audi Wesley Chapel
2026 Audi A6 allroad,audi,Call for Price,5 miles,Porsche Exchange
2026 Audi A8,audi,Call for Price,53 miles,Audi Wesley Chapel/ FL
2026 Audi A6,audi,Call for Price,8 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,15 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,7 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2023 Audi A5 Sportback,audi,"$32,900","30,450 miles",Audi Wesley Chapel/ FL
2023 Audi A4,audi,"$29,900","30,911 miles",Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,12 miles,Audi Wesley Chapel/ FL
2019 Audi Q8,audi,"$24,995","77,848 miles",Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,8 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,8 miles,Audi Wesley Chapel/ FL
2023 Audi A8,audi,Call for Price,"8,694 miles",Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,17 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2025 Audi A3,audi,Call for Price,947 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,33 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,19 miles,Audi Wesley Chapel/ FL
2025 Audi A5 Sportback,audi,Call for Price,5 miles,Audi Wesley Chapel/ FL
2025 Audi A8,audi,Call for Price,60 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,7 miles,Audi Wesley Chapel/ FL
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q7,audi,"$59,510","4,702 miles",Porsche Exchange
2012 Audi R8 Spyder,audi,"$88,991","10,862 miles",ABZ Motors
2025 Audi Q5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2026 Audi A3,audi,Call for Price,13 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,11 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,9 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,8 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,10 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,29 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,8 miles,Audi Wesley Chapel/ FL
2025 Audi A5,audi,Call for Price,27 miles,Audi Wesley Chapel/ FL
2025 Audi Q5,audi,Call for Price,8 miles,Audi Wesley Chapel/ FL
2025 Audi Q3,audi,Call for Price,27 miles,Audi Wesley Chapel/ FL
2025 Audi A8,audi,Call for Price,35 miles,Audi Wesley Chapel/ FL
2022 Audi A7,audi,"$48,995","41,707 miles",Formula Imports/ NC
2020 Audi Q5,audi,"$18,995","76,496 miles",Formula Imports/ NC
2015 Audi R8 Spyder,audi,"$95,220","14,691 miles",Euro Prestige Imports/ NC
2025 Audi Q3,audi,"$36,781","2,429 miles",Foreign Cars Charlotte/ NC
2024 Audi RS Q8,audi,"$117,996","13,981 miles",McLaren Charlotte/ NC
2025 Audi S3,audi,"$48,996","4,423 miles",McLaren Charlotte/ NC
2022 Audi R8,audi,"$179,996","5,482 miles",McLaren Charlotte/ NC
2025 Audi Q3,audi,"$36,781","1,667 miles",Foreign Cars Charlotte/ NC
2023 Audi R8,audi,"$224,995","6,095 miles",Velocity Motorcars Nashville/ TN
2020 Audi R8 V10 Performance,audi,"$174,995","31,616 miles",Velocity Motorcars Nashville/ TN
2014 Audi R8,audi,"$114,990","30,914 miles",HyperCars/ IN
2012 Audi R8,audi,"$84,990","33,044 miles",HyperCars/ IN
2023 Audi RS 3,audi,"$67,990","17,643 miles",HyperCars/ IN
2011 Audi R8,audi,"$98,990","40,181 miles",HyperCars/ IN
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q5,audi,"$53,452",6 miles,Porsche Exchange
2023 Audi A3,audi,"$26,946","12,040 miles",Galpin Aston Martin
2018 Audi R8,audi,"$134,990","40,350 miles",HyperCars/ IN
2024 Audi SQ8,audi,"$97,990",308 miles,Marshall Goldman Baltimore/ MD
2023 Audi R8,audi,"$178,900","12,908 miles",Marshall Goldman Baltimore/ MD
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars/ TX
2018 Audi S5,audi,"$23,491","80,381 miles",ABZ Motors/ TX
2019 Audi A6,audi,"$22,991","88,415 miles",ABZ Motors/ TX
2012 Audi R8 Spyder,audi,"$88,991","10,862 miles",ABZ Motors/ TX
2018 Audi S5,audi,"$28,991","57,054 miles",ABZ Motors/ TX
2023 Audi R8 GT,audi,"$295,000",54 miles,Private seller
2023 Audi R8 GT,audi,"$295,000",39 miles,Private seller
2019 Audi A8,audi,"$30,488","64,833 miles",McLaren Philadelphia/ PA
2024 Audi RS 5,audi,"$77,500","4,439 miles",Sarchione Auto Gallery/ OH
2018 Audi R8,audi,"$152,500","10,420 miles",Sarchione Auto Gallery/ OH
2025 Audi RS Q8 performance,audi,"$135,000","3,126 miles",Sarchione Auto Gallery/ OH
2018 Audi R8,audi,"$147,000","22,580 miles",Sarchione Auto Gallery/ OH
2019 Audi S5,audi,"$39,500","35,264 miles",Sarchione Auto Gallery/ OH
2024 Audi RS 3,audi,"$62,600","19,974 miles",Sarchione Ford of Randolph/ OH
2022 Audi RS e-tron GT,audi,"$62,995","7,545 miles",Perfect Auto Collection/ OH
2023 Audi RS 6,audi,"$114,495","8,000 miles",Perfect Auto Collection/ OH
2019 Audi RS 5,audi,"$54,995","28,541 miles",Perfect Auto Collection/ OH
2023 Audi RS e-tron GT,audi,"$76,995","2,910 miles",Perfect Auto Collection/ OH
2022 Audi S8,audi,"$74,995","27,223 miles",Perfect Auto Collection/ OH
2023 Audi S8,audi,"$88,995","6,928 miles",Perfect Auto Collection/ OH
2018 Audi A5,audi,"$21,985","62,062 miles",Cavallino Rosso St. Louis/ MO
2019 Audi A4,audi,"$22,851","44,890 miles",Cavallino Rosso St. Louis/ MO
2025 Audi SQ8,audi,"$94,890","3,473 miles",Cavallino Rosso St. Louis/ MO
2023 Audi RS Q8,audi,"$99,995","31,371 miles",Holman Motorcars St. Louis/ MO
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q5,audi,"$56,478",7 miles,Porsche Exchange
2025 Audi Q5,audi,Call for Price,9 miles,Audi Wesley Chapel
2024 Audi RS Q8,audi,"$105,999","29,914 miles",Status Auto Group/ NY
2021 Audi RS Q8,audi,"$76,999","49,587 miles",Status Auto Group/ NY
2023 Audi A8,audi,"$60,990","19,513 miles",Marshall Goldman Motor Sales/ OH
2019 Audi TT,audi,"$69,900","4,894 miles",Marshall Goldman Motor Sales/ OH
2024 Audi RS 6 Avant,audi,Call for Price,"16,845 miles",Marshall Goldman Motor Sales/ OH
2025 Audi S6,audi,"$76,990","1,579 miles",Marshall Goldman Motor Sales/ OH
2008 Audi R8,audi,"$76,000","15,138 miles",Cleveland Motorsports/ OH
2022 Audi Q3,audi,"$23,732","45,966 miles",Mercedes-Benz of North Olmsted/ OH
2023 Audi R8 V10 Performance,audi,"$209,900","9,868 miles",Ferrari of Long Island/ NY
2022 Audi R8 V10 Performance,audi,"$178,000","10,103 miles",Ferrari of Long Island/ NY
2023 Audi R8 V10 Performance,audi,"$197,900",928 miles,Ferrari of Long Island/ NY
2025 Audi RS 3,audi,"$72,991",875 miles,Ferrari of Long Island/ NY
2008 Audi RS 4,audi,"$79,995","9,604 miles",Ryan Friedman Motor Cars/ NY
2007 Audi RS 4,audi,"$59,995","38,710 miles",Ryan Friedman Motor Cars/ NY
2019 Audi A5,audi,"$34,900","16,274 miles",Isringhausen Imports/ IL
2021 Audi R8 Spyder,audi,"$155,900","6,314 miles",Tactical Fleet/ TX
2023 Audi RS 5,audi,"$65,990","23,199 miles",One Legacy Motors/ TX
2022 Audi RS Q8,audi,"$83,990","34,560 miles",Earth MotorCars/ TX
2018 Audi Q3,audi,Call for Price,"75,023 miles",Earth MotorCars/ TX
2024 Audi Q8,audi,"$67,990","21,459 miles",One Legacy Motors/ TX
2023 Audi S3,audi,"$37,990","19,346 miles",One Legacy Motors/ TX
2023 Audi Q7,audi,"$42,990","26,255 miles",One Legacy Motors/ TX
2023 Audi SQ8,audi,"$74,990","22,588 miles",One Legacy Motors/ TX
2023 Audi Q7,audi,"$45,990","47,455 miles",One Legacy Motors/ TX
2021 Audi A4 allroad,audi,"$32,890","43,172 miles",Earth MotorCars/ TX
2023 Audi RS Q8,audi,"$96,690","28,678 miles",Earth MotorCars/ TX
2023 Audi R8 GT,audi,"$259,990","15,092 miles",Earth MotorCars/ TX
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q5,audi,"$56,994",6 miles,Porsche Exchange
2025 Audi Q8,audi,"$79,635",62 miles,Porsche Exchange
2023 Audi RS e-tron GT,audi,"$66,298","15,414 miles",Earth MotorCars/ TX
2023 Audi S5 Sportback,audi,"$51,990","19,978 miles",One Legacy Motors/ TX
2022 Audi RS Q8,audi,"$82,990","45,523 miles",One Legacy Motors/ TX
2022 Audi R8 V10 Performance,audi,"$159,990","12,634 miles",One Legacy Motors/ TX
2025 Audi RS 6 Avant,audi,"$137,498","4,387 miles",Earth MotorCars/ TX
2019 Audi e-tron,audi,"$20,990","33,486 miles",One Legacy Motors/ TX
2008 Audi R8,audi,"$84,698","49,007 miles",Earth MotorCars/ TX
2023 Audi SQ5,audi,"$41,990","31,778 miles",One Legacy Motors/ TX
2020 Audi R8 Spyder,audi,"$179,995","12,091 miles",Motor Cars of Chicago/ IL
2017 Audi RS 7,audi,"$49,995","58,813 miles",Motor Cars of Chicago/ IL
2017 Audi R8,audi,"$137,995","23,747 miles",Motor Cars of Chicago/ IL
2009 Audi R8,audi,"$67,995","35,588 miles",Motor Cars of Chicago/ IL
2020 Audi R8 Spyder,audi,"$156,995","23,639 miles",Motor Cars of Chicago/ IL
2017 Audi R8,audi,"$159,995","6,763 miles",Motor Cars of Chicago/ IL
2021 Audi R8,audi,"$139,995","43,660 miles",Motor Cars of Chicago/ IL
2018 Audi RS 3,audi,"$32,995","99,651 miles",Motor Cars of Chicago/ IL
2017 Audi R8,audi,"$134,995","24,896 miles",Motor Cars of Chicago/ IL
2022 Audi RS 6 Avant,audi,"$94,995","52,891 miles",Motor Cars of Chicago/ IL
2019 Audi Q8,audi,"$31,495","86,842 miles",Motor Cars of Chicago/ IL
2017 Audi R8,audi,"$159,995","22,159 miles",Motor Cars of Chicago/ IL
2017 Audi R8,audi,"$107,995","34,077 miles",Motor Cars of Chicago/ IL
2022 Audi RS 3,audi,"$49,995","38,584 miles",Motor Cars of Chicago/ IL
2017 Audi R8,audi,"$134,995","19,046 miles",Motor Cars of Chicago/ IL
2020 Audi SQ7,audi,"$44,995","33,858 miles",Motor Cars of Chicago/ IL
2022 Audi e-tron GT,audi,"$46,995","19,255 miles",Motor Cars of Chicago/ IL
2019 Audi S5 Sportback,audi,"$39,995","23,434 miles",Motor Cars of Chicago/ IL
2018 Audi R8,audi,"$116,995","59,452 miles",Motor Cars of Chicago/ IL
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q5,audi,"$53,452",6 miles,Porsche Exchange
2023 Audi A3,audi,"$26,946","12,040 miles",Galpin Aston Martin
2022 Audi RS 6 Avant,audi,"$104,995","32,981 miles",Motor Cars of Chicago/ IL
2017 Audi R8,audi,"$189,995","20,944 miles",Motor Cars of Chicago/ IL
2025 Audi RS Q8 performance,audi,"$146,995","2,036 miles",Motor Cars of Chicago/ IL
2022 Audi R8 Spyder,audi,"$214,995","3,074 miles",Motor Cars of Chicago/ IL
2020 Audi R8,audi,"$179,995","26,487 miles",Motor Cars of Chicago/ IL
2021 Audi RS 7,audi,"$94,995","17,280 miles",Motor Cars of Chicago/ IL
2011 Audi R8,audi,"$87,995","27,571 miles",Motor Cars of Chicago/ IL
2022 Audi A7,audi,"$44,995","28,400 miles",Motor Cars of Chicago/ IL
2017 Audi R8 Spyder,audi,"$122,995","32,861 miles",Motor Cars of Chicago/ IL
2018 Audi R8,audi,"$159,995","27,496 miles",Motor Cars of Chicago/ IL
2021 Audi R8,audi,"$199,995","3,378 miles",Motor Cars of Chicago/ IL
2024 Audi RS 7,audi,"$108,995","12,622 miles",Motor Cars of Chicago/ IL
2021 Audi RS 7,audi,"$89,995","20,666 miles",Motor Cars of Chicago/ IL
2014 Audi R8,audi,"$79,995","34,169 miles",Motor Cars of Chicago/ IL
2022 Audi R8,audi,"$189,995","34,650 miles",Motor Cars of Chicago/ IL
2019 Audi TT,audi,"$99,800","10,451 miles",Chicago Motor Cars/ IL
2020 Audi Q8,audi,"$39,800","45,819 miles",Chicago Motor Cars/ IL
2017 Audi R8,audi,"$139,800","44,393 miles",Chicago Motor Cars/ IL
2024 Audi RS 6 Avant,audi,"$139,800","7,328 miles",Chicago Motor Cars/ IL
2008 Audi RS 4,audi,"$69,800","63,387 miles",Chicago Motor Cars/ IL
2020 Audi R8 Spyder,audi,"$219,800","12,134 miles",Chicago Motor Cars/ IL
2021 Audi RS 7,audi,"$89,800","26,658 miles",Chicago Motor Cars/ IL
2025 Audi RS Q8 performance,audi,"$139,800","13,991 miles",Chicago Motor Cars/ IL
2020 Audi R8,audi,"$209,800","10,765 miles",Chicago Motor Cars/ IL
2017 Audi R8 V10 Plus,audi,Call for Price,"9,631 miles",Chicago Motor Cars/ IL
2024 Audi RS Q8,audi,"$122,800","3,675 miles",Chicago Motor Cars/ IL
2025 Audi Q8,audi,"$79,037",6 miles,Porsche Exchange/ IL
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
2025 Audi Q6 e-tron,audi,"$72,043",6 miles,Porsche Exchange
2023 Audi S5 Sportback,audi,"$51,990","19,978 miles",One Legacy Motors
2025 Audi Q8,audi,"$79,635",62 miles,Porsche Exchange/ IL
2026 Audi RS 7,audi,Call for Price,22 miles,Porsche Exchange/ IL
2025 Audi S5,audi,"$68,911",6 miles,Porsche Exchange/ IL
2026 Audi Q7,audi,Call for Price,8 miles,Porsche Exchange/ IL
2026 Audi Q8,audi,Call for Price,8 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$55,554",10 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$51,382",23 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,118",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,994",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,994",10 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$48,967",13 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$55,522",5 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$55,604",63 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$57,076",4 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,994",6 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,994",62 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$55,604",5 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$56,396",9 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$59,602",10 miles,Porsche Exchange/ IL
2025 Audi Q5,audi,"$55,742",9 miles,Porsche Exchange/ IL
2025 Audi RS e-tron GT,audi,"$157,777",232 miles,Porsche Exchange/ IL
2026 Audi RS 6 Avant,audi,Call for Price,15 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$40,094",1 miles,Porsche Exchange/ IL
2026 Audi A6,audi,Call for Price,9 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$41,960",7 miles,Porsche Exchange/ IL
2025 Audi Q3,audi,"$42,988",6 miles,Porsche Exchange/ IL
2025 Audi A5,audi,"$52,233",8 miles,Porsche Exchange/ IL
2015 Audi R8,audi,"$189,000","6,068 miles",Heritage Cars
2025 Audi RS 6 Avant,audi,"$248,000",21 miles,Speedart Motorsports
2022 Audi R8,audi,"$145,999","29,352 miles",Celebrity Cars Las Vegas
2020 Audi R8,audi,"$179,995","19,367 miles",CLB Sportscars
